region_id,date,avg_conflict_intensity
Aden City_Aden,2015-01-01,3.295836866004329
Aden City_Aden,2015-02-01,1.3862943611198906
Aden City_Aden,2015-03-01,1.0986122886681098
Aden City_Aden,2015-04-01,7.939515260662406
Aden City_Aden,2015-05-01,6.956545443151569
Aden City_Aden,2015-06-01,1.791759469228055
Aden City_Aden,2015-07-01,5.7990926544605275
Aden City_Aden,2015-08-01,0.0
Aden City_Aden,2015-09-01,3.6635616461296463
Aden City_Aden,2015-10-01,2.70805020110221
Aden City_Aden,2015-11-01,0.6931471805599453
Aden City_Aden,2015-12-01,1.791759469228055
Aden City_Aden,2016-01-01,4.5217885770490405
Aden City_Aden,2016-02-01,0.0
Aden City_Aden,2016-03-01,0.0
Aden City_Aden,2016-04-01,0.0
Aden City_Aden,2016-05-01,0.6931471805599453
Aden City_Aden,2016-06-01,0.0
Aden City_Aden,2016-07-01,0.0
Aden City_Aden,2016-08-01,0.0
Aden City_Aden,2016-09-01,0.0
Aden City_Aden,2016-10-01,1.791759469228055
Aden City_Aden,2016-11-01,0.6931471805599453
Aden City_Aden,2016-12-01,0.6931471805599453
Aden City_Aden,2017-01-01,0.6931471805599453
Aden City_Aden,2017-02-01,0.0
Aden City_Aden,2017-03-01,0.0
Aden City_Aden,2017-04-01,0.0
Aden City_Aden,2017-05-01,0.0
Aden City_Aden,2017-06-01,0.0
Aden City_Aden,2017-07-01,1.791759469228055
Aden City_Aden,2017-08-01,0.0
Aden City_Aden,2017-09-01,0.0
Aden City_Aden,2017-10-01,0.0
Aden City_Aden,2017-11-01,0.0
Aden City_Aden,2017-12-01,0.0
Aden City_Aden,2018-01-01,0.6931471805599453
Aden City_Aden,2018-02-01,2.1972245773362196
Aden City_Aden,2018-03-01,0.0
Aden City_Aden,2018-04-01,0.6931471805599453
Aden City_Aden,2018-05-01,2.70805020110221
Aden City_Aden,2018-06-01,0.0
Aden City_Aden,2018-07-01,3.58351893845611
Aden City_Aden,2018-08-01,2.772588722239781
Aden City_Aden,2018-09-01,1.0986122886681098
Aden City_Aden,2018-10-01,2.4849066497880004
Aden City_Aden,2018-11-01,0.0
Aden City_Aden,2018-12-01,0.6931471805599453
Aden City_Aden,2019-01-01,1.0986122886681098
Aden City_Aden,2019-02-01,0.0
Aden City_Aden,2019-03-01,3.4965075614664807
Aden City_Aden,2019-04-01,0.6931471805599453
Aden City_Aden,2019-05-01,0.0
Aden City_Aden,2019-06-01,0.0
Aden City_Aden,2019-07-01,0.6931471805599453
Aden City_Aden,2019-08-01,4.276666119016055
Aden City_Aden,2019-09-01,2.70805020110221
Aden City_Aden,2019-10-01,1.6094379124341003
Aden City_Aden,2019-11-01,1.3862943611198906
Aden City_Aden,2019-12-01,1.3862943611198906
Aden City_Aden,2020-01-01,1.3862943611198906
Aden City_Aden,2020-02-01,1.0986122886681098
Aden City_Aden,2020-03-01,1.3862943611198906
Aden City_Aden,2020-04-01,1.791759469228055
Aden City_Aden,2020-05-01,0.6931471805599453
Aden City_Aden,2020-06-01,1.791759469228055
Aden City_Aden,2020-07-01,3.044522437723423
Aden City_Aden,2020-08-01,2.1972245773362196
Aden City_Aden,2020-09-01,0.0
Aden City_Aden,2020-10-01,2.890371757896165
Aden City_Aden,2020-11-01,1.6094379124341003
Aden City_Aden,2020-12-01,1.0986122886681098
Aden City_Aden,2021-01-01,1.0986122886681098
Aden City_Aden,2021-02-01,1.0986122886681098
Aden City_Aden,2021-03-01,0.0
Aden City_Aden,2021-04-01,1.3862943611198906
Aden City_Aden,2021-05-01,0.6931471805599453
Aden City_Aden,2021-06-01,0.6931471805599453
Aden City_Aden,2021-07-01,1.3862943611198906
Aden City_Aden,2021-08-01,1.0986122886681098
Aden City_Aden,2021-09-01,2.1972245773362196
Aden City_Aden,2021-10-01,3.8712010109078907
Aden City_Aden,2021-11-01,1.3862943611198906
Aden City_Aden,2021-12-01,0.0
Aden City_Aden,2022-01-01,1.0986122886681098
Aden City_Aden,2022-02-01,1.0986122886681098
Aden City_Aden,2022-03-01,0.6931471805599453
Aden City_Aden,2022-04-01,1.0986122886681098
Aden City_Aden,2022-05-01,0.6931471805599453
Aden City_Aden,2022-06-01,0.0
Aden City_Aden,2022-07-01,0.0
Aden City_Aden,2022-08-01,0.0
Aden City_Aden,2022-09-01,0.0
Aden City_Aden,2022-10-01,1.3862943611198906
Aden City_Aden,2022-11-01,2.4849066497880004
Aden City_Aden,2022-12-01,0.6931471805599453
Aden City_Aden,2023-01-01,1.6094379124341003
Aden City_Aden,2023-02-01,1.6094379124341003
Aden City_Aden,2023-03-01,0.6931471805599453
Aden City_Aden,2023-04-01,0.0
Aden City_Aden,2023-05-01,0.6931471805599453
Aden City_Aden,2023-06-01,0.6931471805599453
Aden City_Aden,2023-07-01,1.791759469228055
Aden City_Aden,2023-08-01,1.9459101490553132
Aden City_Aden,2023-09-01,1.0986122886681098
Aden City_Aden,2023-10-01,0.0
Aden City_Aden,2023-11-01,1.0986122886681098
